"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"1","GO204_1773","GO204_176031","Penn Station","6031","1","1"
"1","GO204_1773","GO204_176032","Babylon","6032","0","0"
"1","GO204_1773","GO204_176033","Penn Station","6033","1","1"
"1","GO204_1773","GO204_176034","Babylon","6034","0","0"
"1","GO204_1773","GO204_176035","Penn Station","6035","1","1"
"1","GO204_1773","GO204_176100","Babylon","6100","0","0"
"1","GO204_1773","GO204_176101","Penn Station","6101","1","1"
"1","GO204_1773","GO204_176102","Babylon","6102","0","0"
"1","GO204_1773","GO204_176103","Penn Station","6103","1","1"
"1","GO204_1773","GO204_176104","Babylon","6104","0","0"
"1","GO204_1773","GO204_176105","Penn Station","6105","1","1"
"1","GO204_1773","GO204_176107","Penn Station","6107","1","1"
"1","GO204_1773","GO204_176108","Babylon","6108","0","0"
"1","GO204_1773","GO204_176109","Penn Station","6109","1","1"
"1","GO204_1773","GO204_176110","Babylon","6110","0","0"
"1","GO204_1773","GO204_176111","Penn Station","6111","1","1"
"1","GO204_1773","GO204_176112","Babylon","6112","0","0"
"1","GO204_1773","GO204_176113","Penn Station","6113","1","1"
"1","GO204_1773","GO204_176114","Babylon","6114","0","0"
"1","GO204_1773","GO204_176115","Penn Station","6115","1","1"
"1","GO204_1773","GO204_176116","Babylon","6116","0","0"
"1","GO204_1773","GO204_176118","Babylon","6118","0","0"
"1","GO204_1773","GO204_176119","Penn Station","6119","1","1"
"1","GO204_1773","GO204_176120","Babylon","6120","0","0"
"1","GO204_1773","GO204_176121","Penn Station","6121","1","1"
"1","GO204_1773","GO204_176122","Babylon","6122","0","0"
"1","GO204_1773","GO204_176124","Babylon","6124","0","0"
"1","GO204_1773","GO204_176125","Penn Station","6125","1","1"
"1","GO204_1773","GO204_176126","Babylon","6126","0","0"
"1","GO204_1773","GO204_176127","Penn Station","6127","1","1"
"1","GO204_1773","GO204_176128","Babylon","6128","0","0"
"1","GO204_1773","GO204_176129","Penn Station","6129","1","1"
"1","GO204_1773","GO204_176130","Babylon","6130","0","0"
"1","GO204_1773","GO204_176131","Penn Station","6131","1","1"
"1","GO204_1773","GO204_176132","Babylon","6132","0","0"
"1","GO204_1773","GO204_176133","Penn Station","6133","1","1"
"1","GO204_1773","GO204_176134","Babylon","6134","0","0"
"1","GO204_1773","GO204_176135","Penn Station","6135","1","1"
"1","GO204_1773","GO204_176136","Babylon","6136","0","0"
"1","GO204_1773","GO204_176137","Penn Station","6137","1","1"
"1","GO204_1773","GO204_176138","Babylon","6138","0","0"
"1","GO204_1773","GO204_176140","Babylon","6140","0","0"
"1","GO204_1773","GO204_176141","Penn Station","6141","1","1"
"1","GO204_1773","GO204_176143","Penn Station","6143","1","1"
"1","GO204_1773","GO204_176144","Babylon","6144","0","0"
"1","GO204_1773","GO204_176145","Penn Station","6145","1","1"
"1","GO204_1773","GO204_176146","Babylon","6146","0","0"
"1","GO204_1773","GO204_176147","Penn Station","6147","1","1"
"1","GO204_1773","GO204_176148","Babylon","6148","0","0"
"1","GO204_1773","GO204_176149","Penn Station","6149","1","1"
"1","GO204_1773","GO204_176151","Penn Station","6151","1","1"
"1","GO204_1773","GO204_176153","Penn Station","6153","1","2"
"4","GO204_1753","GO204_176200","Greenport","6200","0","13"
"4","GO204_1753","GO204_176201","Ronkonkoma","6201","1","7"
"4","GO204_1753","GO204_176202","Greenport","6202","0","13"
"4","GO204_1753","GO204_176203","Ronkonkoma","6203","1","7"
"9","GO204_1700006400","GO204_176400","Port Washington","6400","0","18"
"9","GO204_1700006401","GO204_176401","Penn Station","6401","1","19"
"9","GO204_1700006402","GO204_176402","Port Washington","6402","0","18"
"9","GO204_1755","GO204_176403","Penn Station","6403","1","19"
"9","GO204_1773","GO204_176404","Port Washington","6404","0","18"
"9","GO204_1755","GO204_176405","Penn Station","6405","1","19"
"9","GO204_1773","GO204_176406","Port Washington","6406","0","18"
"9","GO204_1755","GO204_176407","Penn Station","6407","1","19"
"9","GO204_1773","GO204_176408","Port Washington","6408","0","18"
"9","GO204_1773","GO204_176410","Port Washington","6410","0","18"
"9","GO204_1755","GO204_176411","Penn Station","6411","1","19"
"9","GO204_1773","GO204_176412","Port Washington","6412","0","18"
"9","GO204_1773","GO204_176413","Penn Station","6413","1","19"
"9","GO204_1773","GO204_176414","Port Washington","6414","0","18"
"9","GO204_1773","GO204_176415","Penn Station","6415","1","19"
"9","GO204_1773","GO204_176416","Port Washington","6416","0","18"
"9","GO204_1773","GO204_176417","Penn Station","6417","1","19"
"9","GO204_1773","GO204_176418","Port Washington","6418","0","18"
"9","GO204_1773","GO204_176419","Penn Station","6419","1","19"
"9","GO204_1700006420","GO204_176420","Port Washington","6420","0","18"
"9","GO204_1773","GO204_176421","Penn Station","6421","1","19"
"9","GO204_1700006422","GO204_176422","Port Washington","6422","0","18"
"9","GO204_1700006423","GO204_176423","Penn Station","6423","1","19"
"9","GO204_1700006424","GO204_176424","Port Washington","6424","0","18"
"9","GO204_1700006425","GO204_176425","Penn Station","6425","1","19"
"9","GO204_1700006426","GO204_176426","Port Washington","6426","0","18"
"9","GO204_1700006427","GO204_176427","Penn Station","6427","1","19"
"9","GO204_1700006428","GO204_176428","Port Washington","6428","0","18"
"9","GO204_1700006429","GO204_176429","Penn Station","6429","1","19"
"9","GO204_1700006431","GO204_176431","Penn Station","6431","1","19"
"9","GO204_1700006450","GO204_176450","Port Washington","6450","0","18"
"9","GO204_1700006451","GO204_176451","Penn Station","6451","1","19"
"9","GO204_1700006452","GO204_176452","Port Washington","6452","0","18"
"9","GO204_1700006453","GO204_176453","Penn Station","6453","1","19"
"9","GO204_1700006454","GO204_176454","Port Washington","6454","0","18"
"9","GO204_1700006455","GO204_176455","Penn Station","6455","1","19"
"9","GO204_1700006456","GO204_176456","Port Washington","6456","0","18"
"9","GO204_1700006457","GO204_176457","Penn Station","6457","1","19"
"9","GO204_1700006458","GO204_176458","Port Washington","6458","0","18"
"9","GO204_1700006459","GO204_176459","Penn Station","6459","1","19"
"9","GO204_1700006460","GO204_176460","Port Washington","6460","0","18"
"9","GO204_1700006461","GO204_176461","Penn Station","6461","1","19"
"9","GO204_1700006462","GO204_176462","Port Washington","6462","0","18"
"9","GO204_1700006463","GO204_176463","Penn Station","6463","1","19"
"9","GO204_1700006464","GO204_176464","Port Washington","6464","0","18"
"9","GO204_1700006465","GO204_176465","Penn Station","6465","1","19"
"9","GO204_1700006466","GO204_176466","Port Washington","6466","0","18"
"9","GO204_1700006467","GO204_176467","Penn Station","6467","1","19"
"9","GO204_1700006468","GO204_176468","Port Washington","6468","0","18"
"9","GO204_1700006469","GO204_176469","Penn Station","6469","1","19"
"9","GO204_1700006470","GO204_176470","Port Washington","6470","0","18"
"9","GO204_1700006471","GO204_176471","Penn Station","6471","1","19"
"9","GO204_1700006472","GO204_176472","Port Washington","6472","0","18"
"9","GO204_1700006473","GO204_176473","Penn Station","6473","1","19"
"9","GO204_1700006474","GO204_176474","Port Washington","6474","0","18"
"9","GO204_1700006475","GO204_176475","Penn Station","6475","1","19"
"9","GO204_1700006476","GO204_176476","Port Washington","6476","0","18"
"9","GO204_1700006477","GO204_176477","Penn Station","6477","1","19"
"9","GO204_1700006478","GO204_176478","Port Washington","6478","0","18"
"9","GO204_1700006479","GO204_176479","Penn Station","6479","1","19"
"9","GO204_1700006480","GO204_176480","Port Washington","6480","0","18"
"9","GO204_1700006481","GO204_176481","Penn Station","6481","1","19"
"9","GO204_1700006482","GO204_176482","Port Washington","6482","0","18"
"9","GO204_1700006483","GO204_176483","Penn Station","6483","1","19"
"9","GO204_1700006484","GO204_176484","Port Washington","6484","0","18"
"9","GO204_1700006485","GO204_176485","Penn Station","6485","1","19"
"9","GO204_1700006486","GO204_176486","Port Washington","6486","0","18"
"9","GO204_1700006487","GO204_176487","Penn Station","6487","1","19"
"9","GO204_1700006488","GO204_176488","Port Washington","6488","0","18"
"9","GO204_1700006489","GO204_176489","Penn Station","6489","1","19"
"9","GO204_1700006490","GO204_176490","Port Washington","6490","0","18"
"9","GO204_1700006491","GO204_176491","Penn Station","6491","1","19"
"9","GO204_1700006492","GO204_176492","Port Washington","6492","0","18"
"9","GO204_1700006493","GO204_176493","Penn Station","6493","1","19"
"9","GO204_1700006494","GO204_176494","Port Washington","6494","0","18"
"9","GO204_1700006497","GO204_176497","Penn Station","6497","1","19"
"3","GO204_1773","GO204_176500","Oyster Bay","6500","0","20"
"3","GO204_1773","GO204_176501","Jamaica","6501","1","24"
"3","GO204_1773","GO204_176502","Oyster Bay","6502","0","20"
"3","GO204_1773","GO204_176503","Jamaica","6503","1","24"
"3","GO204_1773","GO204_176504","Oyster Bay","6504","0","20"
"3","GO204_1773","GO204_176505","Jamaica","6505","1","24"
"3","GO204_1773","GO204_176506","Oyster Bay","6506","0","20"
"3","GO204_1773","GO204_176507","Jamaica","6507","1","24"
"3","GO204_1773","GO204_176550","Oyster Bay","6550","0","20"
"3","GO204_1773","GO204_176551","Jamaica","6551","1","24"
"3","GO204_1773","GO204_176552","Oyster Bay","6552","0","20"
"3","GO204_1773","GO204_176554","Oyster Bay","6554","0","20"
"3","GO204_1773","GO204_176555","Jamaica","6555","1","24"
"3","GO204_1773","GO204_176556","Oyster Bay","6556","0","20"
"3","GO204_1773","GO204_176557","Jamaica","6557","1","24"
"3","GO204_1773","GO204_176558","Oyster Bay","6558","0","20"
"3","GO204_1773","GO204_176559","Jamaica","6559","1","24"
"3","GO204_1773","GO204_176560","Oyster Bay","6560","0","20"
"3","GO204_1773","GO204_176561","Jamaica","6561","1","24"
"3","GO204_1773","GO204_176562","Oyster Bay","6562","0","20"
"3","GO204_1773","GO204_176563","Jamaica","6563","1","24"
"3","GO204_1773","GO204_176565","Jamaica","6565","1","24"
"10","GO204_1773","GO204_176600","Port Jefferson","6600","0","32"
"10","GO204_1773","GO204_176601","Jamaica","6601","1","152"
"10","GO204_1773","GO204_176602","Port Jefferson","6602","0","34"
"10","GO204_1773","GO204_176603","Huntington","6603","1","33"
"10","GO204_1773","GO204_176604","Port Jefferson","6604","0","43"
"10","GO204_1773","GO204_176605","Huntington","6605","1","33"
"10","GO204_1773","GO204_176606","Port Jefferson","6606","0","43"
"10","GO204_1773","GO204_176607","Huntington","6607","1","33"
"10","GO204_1773","GO204_176608","Port Jefferson","6608","0","43"
"10","GO204_1773","GO204_176609","Huntington","6609","1","33"
"10","GO204_1773","GO204_176610","Port Jefferson","6610","0","32"
"10","GO204_1773","GO204_176611","Huntington","6611","1","33"
"10","GO204_1773","GO204_176651","Huntington","6651","1","41"
"10","GO204_1773","GO204_176652","Port Jefferson","6652","0","153"
"10","GO204_1773","GO204_176653","Huntington","6653","1","41"
"10","GO204_1773","GO204_176654","Port Jefferson","6654","0","32"
"10","GO204_1773","GO204_176655","Huntington","6655","1","33"
"10","GO204_1773","GO204_176656","Port Jefferson","6656","0","43"
"10","GO204_1773","GO204_176657","Huntington","6657","1","41"
"10","GO204_1773","GO204_176658","Port Jefferson","6658","0","153"
"10","GO204_1773","GO204_176659","Huntington","6659","1","33"
"10","GO204_1773","GO204_176660","Port Jefferson","6660","0","153"
"10","GO204_1773","GO204_176661","Huntington","6661","1","33"
"10","GO204_1773","GO204_176662","Port Jefferson","6662","0","153"
"10","GO204_1773","GO204_176663","Huntington","6663","1","33"
"10","GO204_1773","GO204_176664","Port Jefferson","6664","0","153"
"10","GO204_1773","GO204_176665","Huntington","6665","1","33"
"10","GO204_1773","GO204_176666","Port Jefferson","6666","0","153"
"2","GO204_1773","GO204_176700","Hempstead","6700","0","49"
"2","GO204_1773","GO204_176701","Atlantic Terminal","6701","1","50"
"2","GO204_1773","GO204_176702","Hempstead","6702","0","49"
"2","GO204_1773","GO204_176703","Jamaica","6703","1","51"
"2","GO204_1773","GO204_176704","Hempstead","6704","0","52"
"2","GO204_1773","GO204_176705","Jamaica","6705","1","51"
"2","GO204_1773","GO204_176706","Hempstead","6706","0","52"
"2","GO204_1773","GO204_176707","Jamaica","6707","1","51"
"2","GO204_1773","GO204_176708","Hempstead","6708","0","49"
"2","GO204_1773","GO204_176709","Atlantic Terminal","6709","1","50"
"2","GO204_1773","GO204_176710","Hempstead","6710","0","49"
"2","GO204_1773","GO204_176711","Atlantic Terminal","6711","1","50"
"2","GO204_1773","GO204_176712","Hempstead","6712","0","49"
"2","GO204_1773","GO204_176713","Atlantic Terminal","6713","1","50"
"2","GO204_1773","GO204_176714","Hempstead","6714","0","49"
"2","GO204_1773","GO204_176716","Hempstead","6716","0","49"
"2","GO204_1773","GO204_176717","Atlantic Terminal","6717","1","50"
"2","GO204_1773","GO204_176718","Hempstead","6718","0","49"
"2","GO204_1773","GO204_176719","Atlantic Terminal","6719","1","50"
"2","GO204_1773","GO204_176721","Atlantic Terminal","6721","1","50"
"2","GO204_1773","GO204_176750","Hempstead","6750","0","49"
"2","GO204_1773","GO204_176751","Atlantic Terminal","6751","1","50"
"2","GO204_1773","GO204_176752","Hempstead","6752","0","49"
"2","GO204_1773","GO204_176753","Atlantic Terminal","6753","1","50"
"2","GO204_1773","GO204_176754","Hempstead","6754","0","49"
"2","GO204_1773","GO204_176755","Atlantic Terminal","6755","1","50"
"2","GO204_1773","GO204_176756","Hempstead","6756","0","49"
"2","GO204_1773","GO204_176757","Atlantic Terminal","6757","1","50"
"2","GO204_1773","GO204_176758","Hempstead","6758","0","49"
"2","GO204_1773","GO204_176759","Atlantic Terminal","6759","1","50"
"2","GO204_1773","GO204_176760","Hempstead","6760","0","49"
"2","GO204_1773","GO204_176761","Atlantic Terminal","6761","1","50"
"2","GO204_1773","GO204_176762","Hempstead","6762","0","49"
"2","GO204_1773","GO204_176763","Atlantic Terminal","6763","1","50"
"2","GO204_1773","GO204_176764","Hempstead","6764","0","49"
"2","GO204_1773","GO204_176765","Atlantic Terminal","6765","1","50"
"2","GO204_1773","GO204_176766","Hempstead","6766","0","49"
"2","GO204_1773","GO204_176767","Atlantic Terminal","6767","1","50"
"2","GO204_1773","GO204_176768","Hempstead","6768","0","49"
"2","GO204_1773","GO204_176769","Atlantic Terminal","6769","1","50"
"2","GO204_1773","GO204_176770","Hempstead","6770","0","49"
"2","GO204_1773","GO204_176771","Atlantic Terminal","6771","1","50"
"2","GO204_1773","GO204_176772","Hempstead","6772","0","49"
"2","GO204_1773","GO204_176773","Atlantic Terminal","6773","1","50"
"6","GO204_1773","GO204_176801","Jamaica","6801","1","55"
"6","GO204_1773","GO204_176802","Long Beach","6802","0","58"
"6","GO204_1773","GO204_176804","Long Beach","6804","0","154"
"6","GO204_1773","GO204_176805","Jamaica","6805","1","55"
"6","GO204_1773","GO204_176806","Long Beach","6806","0","56"
"6","GO204_1773","GO204_176807","Penn Station","6807","1","59"
"6","GO204_1773","GO204_176808","Long Beach","6808","0","56"
"6","GO204_1773","GO204_176809","Penn Station","6809","1","59"
"6","GO204_1773","GO204_176810","Long Beach","6810","0","56"
"6","GO204_1773","GO204_176812","Long Beach","6812","0","56"
"6","GO204_1773","GO204_176813","Penn Station","6813","1","59"
"6","GO204_1773","GO204_176814","Long Beach","6814","0","56"
"6","GO204_1773","GO204_176815","Penn Station","6815","1","59"
"6","GO204_1773","GO204_176817","Penn Station","6817","1","59"
"6","GO204_1773","GO204_176818","Long Beach","6818","0","56"
"6","GO204_1773","GO204_176819","Penn Station","6819","1","59"
"6","GO204_1773","GO204_176820","Long Beach","6820","0","56"
"6","GO204_1773","GO204_176821","Penn Station","6821","1","59"
"6","GO204_1773","GO204_176850","Long Beach","6850","0","56"
"6","GO204_1773","GO204_176851","Penn Station","6851","1","59"
"6","GO204_1773","GO204_176852","Long Beach","6852","0","56"
"6","GO204_1773","GO204_176853","Penn Station","6853","1","59"
"6","GO204_1773","GO204_176854","Long Beach","6854","0","56"
"6","GO204_1773","GO204_176855","Penn Station","6855","1","59"
"6","GO204_1773","GO204_176856","Long Beach","6856","0","56"
"6","GO204_1773","GO204_176857","Penn Station","6857","1","59"
"6","GO204_1773","GO204_176858","Long Beach","6858","0","56"
"6","GO204_1773","GO204_176859","Penn Station","6859","1","59"
"6","GO204_1773","GO204_176860","Long Beach","6860","0","56"
"6","GO204_1773","GO204_176862","Long Beach","6862","0","56"
"6","GO204_1773","GO204_176864","Long Beach","6864","0","56"
"6","GO204_1773","GO204_176865","Penn Station","6865","1","59"
"6","GO204_1773","GO204_176866","Long Beach","6866","0","56"
"6","GO204_1773","GO204_176867","Penn Station","6867","1","59"
"6","GO204_1773","GO204_176868","Long Beach","6868","0","56"
"6","GO204_1773","GO204_176869","Penn Station","6869","1","59"
"6","GO204_1773","GO204_176870","Long Beach","6870","0","56"
"6","GO204_1773","GO204_176871","Penn Station","6871","1","59"
"6","GO204_1773","GO204_176872","Long Beach","6872","0","56"
"6","GO204_1773","GO204_176875","Penn Station","6875","1","59"
"6","GO204_1773","GO204_176877","Penn Station","6877","1","59"
"6","GO204_1773","GO204_176879","Penn Station","6879","1","59"
"8","GO204_1773","GO204_176900","West Hempstead","6900","0","61"
"8","GO204_1773","GO204_176901","Valley Stream","6901","1","62"
"8","GO204_1773","GO204_176902","West Hempstead","6902","0","61"
"8","GO204_1773","GO204_176903","Valley Stream","6903","1","62"
"8","GO204_1773","GO204_176904","West Hempstead","6904","0","61"
"8","GO204_1773","GO204_176905","Valley Stream","6905","1","62"
"8","GO204_1773","GO204_176906","West Hempstead","6906","0","61"
"8","GO204_1773","GO204_176951","Valley Stream","6951","1","62"
"8","GO204_1773","GO204_176952","West Hempstead","6952","0","61"
"8","GO204_1773","GO204_176953","Valley Stream","6953","1","62"
"8","GO204_1773","GO204_176954","West Hempstead","6954","0","61"
"8","GO204_1773","GO204_176955","Valley Stream","6955","1","62"
"8","GO204_1773","GO204_176956","West Hempstead","6956","0","61"
"8","GO204_1773","GO204_176957","Valley Stream","6957","1","62"
"8","GO204_1773","GO204_176958","West Hempstead","6958","0","61"
"8","GO204_1773","GO204_176959","Valley Stream","6959","1","62"
"8","GO204_1773","GO204_176960","West Hempstead","6960","0","61"
"8","GO204_1773","GO204_176961","Valley Stream","6961","1","62"
"12","GO204_1773","GO204_177481","Atlantic Terminal","7481","1","155"
"10","GO204_1773","GO204_177601","Penn Station","7601","1","90"
"10","GO204_1773","GO204_177602","Huntington","7602","0","91"
"10","GO204_1773","GO204_177603","Penn Station","7603","1","90"
"10","GO204_1773","GO204_177604","Huntington","7604","0","91"
"10","GO204_1773","GO204_177605","Penn Station","7605","1","90"
"10","GO204_1773","GO204_177606","Huntington","7606","0","91"
"10","GO204_1773","GO204_177607","Penn Station","7607","1","90"
"10","GO204_1773","GO204_177608","Huntington","7608","0","91"
"10","GO204_1773","GO204_177609","Penn Station","7609","1","90"
"10","GO204_1773","GO204_177610","Huntington","7610","0","91"
"10","GO204_1773","GO204_177611","Penn Station","7611","1","90"
"10","GO204_1773","GO204_177612","Huntington","7612","0","91"
"10","GO204_1773","GO204_177613","Penn Station","7613","1","90"
"10","GO204_1773","GO204_177614","Huntington","7614","0","91"
"10","GO204_1773","GO204_177615","Penn Station","7615","1","90"
"10","GO204_1773","GO204_177616","Huntington","7616","0","91"
"10","GO204_1773","GO204_177617","Penn Station","7617","1","90"
"10","GO204_1773","GO204_177618","Huntington","7618","0","91"
"10","GO204_1773","GO204_177619","Penn Station","7619","1","90"
"10","GO204_1773","GO204_177620","Huntington","7620","0","91"
"10","GO204_1773","GO204_177621","Penn Station","7621","1","90"
"10","GO204_1773","GO204_177622","Huntington","7622","0","91"
"10","GO204_1773","GO204_177623","Penn Station","7623","1","90"
"10","GO204_1773","GO204_177624","Huntington","7624","0","91"
"10","GO204_1773","GO204_177625","Penn Station","7625","1","90"
"10","GO204_1773","GO204_177626","Huntington","7626","0","91"
"10","GO204_1773","GO204_177627","Penn Station","7627","1","90"
"10","GO204_1773","GO204_177628","Huntington","7628","0","91"
"10","GO204_1773","GO204_177629","Penn Station","7629","1","90"
"10","GO204_1773","GO204_177630","Huntington","7630","0","91"
"10","GO204_1773","GO204_177631","Penn Station","7631","1","90"
"10","GO204_1773","GO204_177700","Huntington","7700","0","91"
"10","GO204_1773","GO204_177701","Penn Station","7701","1","90"
"10","GO204_1773","GO204_177702","Huntington","7702","0","91"
"10","GO204_1773","GO204_177703","Penn Station","7703","1","90"
"10","GO204_1773","GO204_177704","Huntington","7704","0","91"
"10","GO204_1773","GO204_177705","Penn Station","7705","1","90"
"10","GO204_1773","GO204_177706","Huntington","7706","0","91"
"10","GO204_1773","GO204_177707","Penn Station","7707","1","90"
"10","GO204_1773","GO204_177708","Huntington","7708","0","91"
"10","GO204_1773","GO204_177709","Penn Station","7709","1","90"
"10","GO204_1773","GO204_177710","Huntington","7710","0","91"
"10","GO204_1773","GO204_177711","Penn Station","7711","1","90"
"10","GO204_1773","GO204_177712","Huntington","7712","0","91"
"10","GO204_1773","GO204_177713","Penn Station","7713","1","90"
"10","GO204_1773","GO204_177714","Huntington","7714","0","91"
"10","GO204_1773","GO204_177715","Penn Station","7715","1","90"
"10","GO204_1773","GO204_177716","Huntington","7716","0","91"
"10","GO204_1773","GO204_177717","Penn Station","7717","1","90"
"10","GO204_1773","GO204_177718","Huntington","7718","0","91"
"10","GO204_1773","GO204_177719","Penn Station","7719","1","90"
"10","GO204_1773","GO204_177720","Huntington","7720","0","91"
"10","GO204_1773","GO204_177721","Penn Station","7721","1","90"
"10","GO204_1773","GO204_177722","Huntington","7722","0","91"
"10","GO204_1773","GO204_177723","Penn Station","7723","1","90"
"10","GO204_1773","GO204_177724","Huntington","7724","0","91"
"10","GO204_1773","GO204_177725","Penn Station","7725","1","90"
"10","GO204_1773","GO204_177726","Huntington","7726","0","91"
"10","GO204_1773","GO204_177727","Penn Station","7727","1","90"
"10","GO204_1773","GO204_177728","Huntington","7728","0","91"
"10","GO204_1773","GO204_177729","Penn Station","7729","1","90"
"10","GO204_1773","GO204_177730","Huntington","7730","0","91"
"10","GO204_1773","GO204_177731","Penn Station","7731","1","90"
"10","GO204_1773","GO204_177732","Huntington","7732","0","91"
"10","GO204_1773","GO204_177733","Penn Station","7733","1","90"
"10","GO204_1773","GO204_177734","Huntington","7734","0","91"
"10","GO204_1773","GO204_177735","Penn Station","7735","1","90"
"10","GO204_1773","GO204_177736","Huntington","7736","0","91"
"10","GO204_1773","GO204_177737","Penn Station","7737","1","90"
"10","GO204_1773","GO204_177738","Huntington","7738","0","91"
"10","GO204_1773","GO204_177739","Penn Station","7739","1","90"
"10","GO204_1773","GO204_177740","Huntington","7740","0","91"
"10","GO204_1773","GO204_177742","Huntington","7742","0","91"
"10","GO204_1773","GO204_177743","Penn Station","7743","1","90"
"10","GO204_1773","GO204_177744","Huntington","7744","0","91"
"10","GO204_1773","GO204_177745","Penn Station","7745","1","90"
"10","GO204_1773","GO204_177746","Huntington","7746","0","91"
"10","GO204_1773","GO204_177747","Penn Station","7747","1","90"
"4","GO204_1773","GO204_178000","Ronkonkoma","8000","0","98"
"4","GO204_1773","GO204_178001","Penn Station","8001","1","99"
"4","GO204_1773","GO204_178002","Ronkonkoma","8002","0","98"
"4","GO204_1773","GO204_178003","Penn Station","8003","1","99"
"4","GO204_1773","GO204_178004","Ronkonkoma","8004","0","98"
"4","GO204_1773","GO204_178005","Penn Station","8005","1","99"
"4","GO204_1773","GO204_178006","Ronkonkoma","8006","0","98"
"4","GO204_1773","GO204_178007","Penn Station","8007","1","99"
"4","GO204_1773","GO204_178008","Ronkonkoma","8008","0","98"
"4","GO204_1773","GO204_178009","Penn Station","8009","1","99"
"4","GO204_1773","GO204_178010","Ronkonkoma","8010","0","98"
"4","GO204_1773","GO204_178011","Penn Station","8011","1","99"
"4","GO204_1773","GO204_178012","Ronkonkoma","8012","0","98"
"4","GO204_1773","GO204_178013","Penn Station","8013","1","99"
"4","GO204_1773","GO204_178014","Ronkonkoma","8014","0","98"
"4","GO204_1773","GO204_178015","Penn Station","8015","1","99"
"4","GO204_1773","GO204_178016","Ronkonkoma","8016","0","98"
"4","GO204_1773","GO204_178017","Penn Station","8017","1","99"
"4","GO204_1773","GO204_178018","Ronkonkoma","8018","0","98"
"4","GO204_1773","GO204_178019","Penn Station","8019","1","99"
"4","GO204_1773","GO204_178050","Ronkonkoma","8050","0","98"
"4","GO204_1773","GO204_178051","Penn Station","8051","1","99"
"4","GO204_1773","GO204_178052","Ronkonkoma","8052","0","98"
"4","GO204_1773","GO204_178053","Penn Station","8053","1","99"
"4","GO204_1773","GO204_178054","Ronkonkoma","8054","0","98"
"4","GO204_1773","GO204_178055","Penn Station","8055","1","99"
"4","GO204_1773","GO204_178056","Ronkonkoma","8056","0","98"
"4","GO204_1773","GO204_178057","Penn Station","8057","1","99"
"4","GO204_1773","GO204_178058","Ronkonkoma","8058","0","98"
"4","GO204_1773","GO204_178059","Penn Station","8059","1","99"
"4","GO204_1773","GO204_178060","Ronkonkoma","8060","0","98"
"4","GO204_1773","GO204_178061","Penn Station","8061","1","99"
"4","GO204_1773","GO204_178062","Ronkonkoma","8062","0","98"
"4","GO204_1773","GO204_178063","Penn Station","8063","1","99"
"4","GO204_1773","GO204_178064","Ronkonkoma","8064","0","98"
"4","GO204_1773","GO204_178065","Penn Station","8065","1","99"
"4","GO204_1773","GO204_178066","Ronkonkoma","8066","0","98"
"4","GO204_1773","GO204_178067","Penn Station","8067","1","99"
"4","GO204_1773","GO204_178068","Ronkonkoma","8068","0","98"
"4","GO204_1773","GO204_178069","Penn Station","8069","1","99"
"4","GO204_1773","GO204_178070","Ronkonkoma","8070","0","98"
"4","GO204_1773","GO204_178071","Penn Station","8071","1","99"
"4","GO204_1773","GO204_178072","Ronkonkoma","8072","0","98"
"4","GO204_1773","GO204_178073","Penn Station","8073","1","99"
"4","GO204_1773","GO204_178090","Ronkonkoma","8090","0","98"
"4","GO204_1773","GO204_178091","Penn Station","8091","1","99"
"4","GO204_1773","GO204_178092","Ronkonkoma","8092","0","98"
"4","GO204_1773","GO204_178093","Penn Station","8093","1","99"
"4","GO204_1773","GO204_178094","Ronkonkoma","8094","0","98"
"4","GO204_1773","GO204_178095","Penn Station","8095","1","99"
"5","GO204_1773","GO204_178700","Montauk","8700","0","109"
"5","GO204_1773","GO204_178701","Jamaica","8701","1","116"
"5","GO204_1717","GO204_178702","Montauk","8702","0","112"
"5","GO204_1717","GO204_178703","Jamaica","8703","1","116"
"5","GO204_1755","GO204_178704","Montauk","8704","0","112"
"5","GO204_1773","GO204_178706","Montauk","8706","0","112"
"5","GO204_1755","GO204_178709","Jamaica","8709","1","116"
"5","GO204_1773","GO204_178710","Montauk","8710","0","112"
"5","GO204_1773","GO204_178712","Montauk","8712","0","109"
"5","GO204_1773","GO204_178715","Jamaica","8715","1","116"
"5","GO204_1773","GO204_178719","Jamaica","8719","1","116"
"5","GO204_1773","GO204_178730","Speonk","8730","0","119"
"5","GO204_1773","GO204_178731","Jamaica","8731","1","156"
"5","GO204_1773","GO204_178732","Speonk","8732","0","157"
"5","GO204_1773","GO204_178733","Babylon","8733","1","158"
"5","GO204_1773","GO204_178735","Babylon","8735","1","158"
"5","GO204_1773","GO204_178736","Speonk","8736","0","157"
"5","GO204_1773","GO204_178737","Babylon","8737","1","158"
"5","GO204_1773","GO204_178738","Speonk","8738","0","157"
"5","GO204_1773","GO204_178739","Babylon","8739","1","158"
"5","GO204_1773","GO204_178740","Speonk","8740","0","119"
"5","GO204_1773","GO204_178742","Speonk","8742","0","157"
"5","GO204_1773","GO204_178743","Jamaica","8743","1","156"
"5","GO204_1773","GO204_178745","Jamaica","8745","1","156"
"5","GO204_1773","GO204_178760","Patchogue","8760","0","159"
"5","GO204_1773","GO204_178761","Babylon","8761","1","160"
"5","GO204_1773","GO204_178762","Patchogue","8762","0","161"
